country_name,country_code,region,year,suicides_no,population,suicide_rate_per_100k
Netherlands,NE,Europe,1998,1519,1227883.3333333333,10.708333333333334
Netherlands,NE,Europe,1999,1519,1236000.0,10.263333333333334
Netherlands,NE,Europe,2000,1501,1244436.25,9.915833333333333
Netherlands,NE,Europe,2001,1474,1253194.75,9.691666666666666
Netherlands,NE,Europe,2002,1570,1260859.8333333333,9.977500000000001
Netherlands,NE,Europe,2003,1502,1266949.75,9.444166666666666
Netherlands,NE,Europe,2004,1514,1272155.0833333333,9.263333333333334
Netherlands,NE,Europe,2005,1574,1276716.25,9.44
Netherlands,NE,Europe,2006,1525,1280724.75,9.4325
Netherlands,NE,Europe,2007,1354,1285450.3333333333,8.12
Netherlands,NE,Europe,2008,1439,1292246.9166666667,8.5075
Netherlands,NE,Europe,2009,1530,1300181.3333333333,9.025
Netherlands,NE,Europe,2010,1604,1307617.4166666667,9.124166666666667
Netherlands,NE,Europe,2011,1650,1314346.8333333333,9.423333333333334
Netherlands,NE,Europe,2012,1756,1319958.5833333333,9.875833333333334
Netherlands,NE,Europe,2013,1856,1324959.0,10.460833333333333
Netherlands,NE,Europe,2014,1839,1324959.0,10.118333333333334
Netherlands,NE,Europe,2015,1873,1338111.8333333333,10.5775
Netherlands,NE,Europe,2016,1886,1423955.4,12.739
Nicaragua,NI,Americas,2010,351,425618.9166666667,7.395
Nicaragua,NI,Americas,2011,369,431493.4166666667,7.4624999999999995
Nicaragua,NI,Americas,2012,316,437620.25,6.024166666666667
Nicaragua,NI,Americas,2013,351,443911.25,6.7475
Nicaragua,NI,Americas,2014,311,450202.0,5.95
Nicaragua,NI,Americas,2015,315,456373.5833333333,5.822500000000001
Norway,NO,Europe,1986,579,325975.0,13.635
Norway,NO,Europe,1987,649,327458.3333333333,15.963333333333333
Norway,NO,Europe,1988,708,328883.3333333333,17.375
Norway,NO,Europe,1989,660,329650.0,16.490833333333335
Norway,NO,Europe,1990,659,330108.3333333333,15.9425
Norway,NO,Europe,1991,675,331050.0,16.235
Norway,NO,Europe,1992,616,332483.3333333333,15.136666666666668
Norway,NO,Europe,1993,590,334208.3333333333,14.8375
Norway,NO,Europe,1994,531,336108.3333333333,12.544166666666667
Norway,NO,Europe,1995,548,337991.6666666667,13.029166666666667
Norway,NO,Europe,1996,517,339833.3333333333,12.8275
Norway,NO,Europe,1997,533,341841.6666666667,13.217500000000001
Norway,NO,Europe,1998,548,344116.6666666667,12.805
Norway,NO,Europe,1999,583,346645.4166666667,13.610833333333334
Norway,NO,Europe,2000,541,347359.5833333333,12.527499999999998
Norway,NO,Europe,2001,549,351258.5833333333,12.8575
Norway,NO,Europe,2002,494,353640.75,11.75
Norway,NO,Europe,2003,502,356093.6666666667,11.506666666666666
Norway,NO,Europe,2004,529,358496.6666666667,11.780833333333334
Norway,NO,Europe,2005,533,361257.6666666667,11.840833333333334
Norway,NO,Europe,2006,532,364341.9166666667,11.889166666666666
Norway,NO,Europe,2007,485,368114.0833333333,10.647499999999999
Norway,NO,Europe,2008,505,372674.0833333333,11.0025
Norway,NO,Europe,2009,573,377294.6666666667,12.145000000000001
Norway,NO,Europe,2010,548,381907.0833333333,11.369166666666667
Norway,NO,Europe,2011,598,386941.6666666667,12.207500000000001
Norway,NO,Europe,2012,515,392215.4166666667,10.5
Norway,NO,Europe,2013,554,397300.4166666667,10.584166666666667
Norway,NO,Europe,2014,548,402264.8333333333,10.6025
Norway,NO,Europe,2015,590,406909.0833333333,11.369166666666667
Oman,OM,Asia,2009,13,217295.75,1.7658333333333334
Oman,OM,Asia,2010,13,229036.66666666666,0.3166666666666667
Oman,OM,Asia,2014,7,302591.5,0.12583333333333332
Panama,PA,Americas,1985,56,158308.33333333334,4.255
Panama,PA,Americas,1986,82,161658.33333333334,5.075833333333333
Panama,PA,Americas,1987,85,165066.66666666666,5.588333333333334
Panama,PA,Americas,1988,87,172025.83333333334,5.015833333333333
Panama,PA,Americas,1989,70,176039.91666666666,4.6075
Panama,PA,Americas,1996,113,206070.91666666666,5.531666666666666
Panama,PA,Americas,1997,145,210517.5,6.9325
Panama,PA,Americas,1998,148,214952.75,6.390833333333333
Panama,PA,Americas,1999,143,219445.66666666666,6.469166666666666
Panama,PA,Americas,2000,143,224042.5,7.131666666666667
Panama,PA,Americas,2001,162,228581.83333333334,7.230833333333333
Panama,PA,Americas,2002,160,233337.16666666666,6.578333333333333
Panama,PA,Americas,2003,195,238247.0,8.103333333333333
Panama,PA,Americas,2004,186,243204.41666666666,6.8133333333333335
Panama,PA,Americas,2005,172,248132.91666666666,6.484166666666667
Panama,PA,Americas,2006,185,253163.25,7.635833333333333
Panama,PA,Americas,2007,171,258094.83333333334,5.991666666666667
Panama,PA,Americas,2008,186,262969.6666666667,6.108333333333333
Panama,PA,Americas,2009,177,267876.0833333333,5.690833333333334
Panama,PA,Americas,2010,151,272867.9166666667,5.333333333333333
Panama,PA,Americas,2011,144,277849.25,5.2275
Panama,PA,Americas,2012,135,282937.0,4.626666666666667
Panama,PA,Americas,2013,130,288115.5833333333,4.109166666666667
Panama,PA,Americas,2014,147,293351.0833333333,4.665
Panama,PA,Americas,2015,110,298615.1666666667,3.7416666666666667
Philippines,PH,Asia,1992,347,4608723.666666667,0.8175
Philippines,PH,Asia,1993,846,4731797.416666667,1.8308333333333333
Philippines,PH,Asia,1997,814,5231057.833333333,1.6866666666666665
Philippines,PH,Asia,1998,883,5354384.5,1.8375000000000001
Philippines,PH,Asia,1999,1043,5478350.083333333,2.0733333333333333
Philippines,PH,Asia,2000,1403,5603623.5,2.6841666666666666
Philippines,PH,Asia,2001,1204,5728174.333333333,2.2566666666666664
Philippines,PH,Asia,2002,1301,5854703.583333333,2.3783333333333334
Philippines,PH,Asia,2003,1544,5981790.75,2.7841666666666662
Philippines,PH,Asia,2006,1788,6369646.25,3.0549999999999997
Philippines,PH,Asia,2007,1698,6500721.166666667,2.430833333333333
Philippines,PH,Asia,2008,1820,6632990.666666667,2.7541666666666664
Philippines,PH,Asia,2009,2074,6766154.583333333,2.9075
Philippines,PH,Asia,2010,2116,6896749.333333333,3.08
Philippines,PH,Asia,2011,2449,7016813.916666667,3.7425
Poland,PO,Europe,1990,4970,2930400.0,14.386666666666668
Poland,PO,Europe,1991,5316,2949691.6666666665,15.0225
Poland,PO,Europe,1992,5713,2967116.6666666665,16.2025
Poland,PO,Europe,1993,5624,2982716.6666666665,15.654166666666667
Poland,PO,Europe,1994,5519,2996666.6666666665,15.496666666666668
Poland,PO,Europe,1995,5499,3008741.6666666665,15.141666666666666
Poland,PO,Europe,1996,5446,3020275.0,14.850833333333334
Poland,PO,Europe,1999,5779,3047933.3333333335,15.345833333333333
Poland,PO,Europe,2000,5841,3019445.3333333335,15.917500000000002
Poland,PO,Europe,2001,5855,3024615.8333333335,15.054166666666667
Poland,PO,Europe,2002,5925,3028958.1666666665,15.2725
Poland,PO,Europe,2003,5836,3029481.25,15.012500000000001
Poland,PO,Europe,2004,6072,3030966.3333333335,15.645000000000001
Poland,PO,Europe,2005,6045,3030947.0833333335,15.503333333333332
Poland,PO,Europe,2006,5805,3029019.3333333335,15.237499999999999
Poland,PO,Europe,2007,5284,3025903.5833333335,13.8725
Poland,PO,Europe,2008,5682,3021892.5833333335,14.781666666666666
Poland,PO,Europe,2009,6477,3018616.8333333335,16.425
Poland,PO,Europe,2010,6357,3002315.9166666665,15.886666666666665
Poland,PO,Europe,2011,6113,3000686.4166666665,15.321666666666667
Poland,PO,Europe,2012,6368,3001120.5,16.030833333333334
Poland,PO,Europe,2013,6218,3001974.5,15.6325
Poland,PO,Europe,2014,5934,3004969.1666666665,14.858333333333334
Poland,PO,Europe,2015,5420,3007214.5833333335,13.915833333333333
Puerto Rico,PU,Americas,1985,269,256875.0,12.884166666666667
Puerto Rico,PU,Americas,1986,310,261933.33333333334,14.852500000000001
Puerto Rico,PU,Americas,1987,272,265783.3333333333,11.979999999999999
Puerto Rico,PU,Americas,1988,314,269633.3333333333,13.474166666666667
Puerto Rico,PU,Americas,1989,327,273650.0,14.128333333333332
Puerto Rico,PU,Americas,1990,371,267000.0,15.131666666666668
Puerto Rico,PU,Americas,1991,355,269766.6666666667,15.400833333333333
Puerto Rico,PU,Americas,1992,314,273991.6666666667,11.275833333333333
Puerto Rico,PU,Americas,1993,345,276039.3333333333,12.604166666666666
Puerto Rico,PU,Americas,1994,355,278635.3333333333,12.273333333333333
Puerto Rico,PU,Americas,1995,289,281262.8333333333,10.0725
Puerto Rico,PU,Americas,1996,331,283485.25,11.650833333333333
Puerto Rico,PU,Americas,1997,273,286063.0833333333,8.271666666666667
Puerto Rico,PU,Americas,1998,321,288736.1666666667,10.9225
Puerto Rico,PU,Americas,1999,289,291060.0833333333,9.775833333333333
Puerto Rico,PU,Americas,2000,305,292662.25,9.021666666666667
Puerto Rico,PU,Americas,2001,289,293517.6666666667,8.9075
Puerto Rico,PU,Americas,2002,239,293662.5833333333,7.6325
Puerto Rico,PU,Americas,2003,262,293252.1666666667,8.0825
Puerto Rico,PU,Americas,2004,279,292621.8333333333,9.079166666666667
Puerto Rico,PU,Americas,2005,289,292049.9166666667,8.759166666666667
Puerto Rico,PU,Americas,2006,265,291586.3333333333,7.941666666666666
Puerto Rico,PU,Americas,2007,271,291135.9166666667,7.756666666666667
Puerto Rico,PU,Americas,2008,300,290734.25,8.923333333333334
Puerto Rico,PU,Americas,2009,330,290372.8333333333,10.408333333333333
Puerto Rico,PU,Americas,2010,286,290031.5833333333,8.653333333333334
Puerto Rico,PU,Americas,2011,258,289608.1666666667,7.545833333333333
Puerto Rico,PU,Americas,2012,248,289389.3333333333,7.258333333333334
Puerto Rico,PU,Americas,2013,241,289305.4166666667,7.549166666666667
Puerto Rico,PU,Americas,2014,220,289246.3333333333,6.424166666666667
Puerto Rico,PU,Americas,2015,226,289126.75,7.131666666666667
Qatar,QA,Asia,1995,0,38620.75,0.0
Qatar,QA,Asia,2001,23,44956.916666666664,2.275
Qatar,QA,Asia,2004,21,58099.25,1.2708333333333333
Qatar,QA,Asia,2005,17,66384.83333333333,1.5666666666666667
Qatar,QA,Asia,2006,29,78340.83333333333,7.275000000000001
Qatar,QA,Asia,2007,41,92956.58333333333,2.3841666666666668
Qatar,QA,Asia,2008,33,109205.41666666667,1.1291666666666667
Qatar,QA,Asia,2009,44,125554.08333333333,1.6583333333333334
Qatar,QA,Asia,2010,47,140799.33333333334,1.0691666666666666
Qatar,QA,Asia,2011,50,154506.75,1.5708333333333335
Qatar,QA,Asia,2012,43,166929.08333333334,1.1058333333333332
Qatar,QA,Asia,2013,37,177945.75,0.6858333333333334
Qatar,QA,Asia,2014,55,187640.16666666666,1.5824999999999998
Qatar,QA,Asia,2015,66,196178.91666666666,1.57
Qatar,QA,Asia,2016,68,221312.1,1.643
Republic of Korea,RE,Asia,1985,3689,3059725.0,12.220833333333333
Republic of Korea,RE,Asia,1986,3458,3128366.6666666665,11.9425
Republic of Korea,RE,Asia,1987,3301,3176241.6666666665,10.686666666666667
Republic of Korea,RE,Asia,1988,2949,3225041.6666666665,9.548333333333334
Republic of Korea,RE,Asia,1989,3023,3264291.6666666665,10.116666666666667
Republic of Korea,RE,Asia,1990,3159,3299125.0,10.044166666666667
Republic of Korea,RE,Asia,1991,3069,3332808.3333333335,9.681666666666667
Republic of Korea,RE,Asia,1992,3533,3364266.6666666665,10.615833333333333
Republic of Korea,RE,Asia,1993,4124,3396233.3333333335,13.29
Republic of Korea,RE,Asia,1994,4212,3428775.0,13.783333333333333
Republic of Korea,RE,Asia,1995,4841,3506366.6666666665,14.94
Republic of Korea,RE,Asia,1996,5857,3542258.3333333335,18.0825
Republic of Korea,RE,Asia,1997,6024,3579675.0,18.900000000000002
Republic of Korea,RE,Asia,1998,8569,3616308.3333333335,25.19333333333333
Republic of Korea,RE,Asia,1999,7075,3651441.6666666665,21.459999999999997
Republic of Korea,RE,Asia,2000,6444,3689311.9166666665,20.715833333333332
Republic of Korea,RE,Asia,2001,6911,3725905.4166666665,22.795
Republic of Korea,RE,Asia,2002,8611,3759170.0833333335,30.08666666666667
Republic of Korea,RE,Asia,2003,10898,3787990.6666666665,37.843333333333334
Republic of Korea,RE,Asia,2004,11492,3814997.5,39.141666666666666
Republic of Korea,RE,Asia,2005,12011,3845990.3333333335,39.92
Republic of Korea,RE,Asia,2006,10653,3876163.6666666665,35.038333333333334
Republic of Korea,RE,Asia,2007,12174,3901183.9166666665,38.87833333333334
Republic of Korea,RE,Asia,2008,12858,3925145.5833333335,37.69
Republic of Korea,RE,Asia,2009,15402,3948334.75,43.29333333333333
Republic of Korea,RE,Asia,2010,15558,3966551.25,43.18333333333334
Republic of Korea,RE,Asia,2011,15906,3983168.0833333335,42.92083333333333
Republic of Korea,RE,Asia,2012,14159,4001748.75,36.93833333333333
Republic of Korea,RE,Asia,2013,14426,4020685.3333333335,35.714166666666664
Republic of Korea,RE,Asia,2014,13834,4038826.4166666665,32.11083333333333
Republic of Korea,RE,Asia,2015,13510,4055979.3333333335,32.428333333333335
Romania,RO,Europe,1989,2529,1778708.3333333333,13.1475
Romania,RO,Europe,1990,2079,1783491.6666666667,10.493333333333334
Romania,RO,Europe,1991,2161,1788166.6666666667,11.115
Romania,RO,Europe,1992,2650,1768925.0,13.681666666666667
Romania,RO,Europe,1993,2774,1775633.3333333333,13.505833333333333
Romania,RO,Europe,1994,2887,1782166.6666666667,14.398333333333333
Romania,RO,Europe,1995,2793,1787608.3333333333,13.015
Romania,RO,Europe,1996,2828,1783108.3333333333,13.331666666666669
Romania,RO,Europe,1997,2859,1780750.0,13.466666666666667
Romania,RO,Europe,1998,2838,1778200.0,13.440833333333332
Romania,RO,Europe,1999,2736,1775900.0,13.189166666666667
Romania,RO,Europe,2000,2836,1774200.0,13.265833333333333
Romania,RO,Europe,2001,2720,1772740.5833333333,12.425833333333332
Romania,RO,Europe,2002,3067,1725048.3333333333,14.466666666666667
Romania,RO,Europe,2003,2894,1721403.4166666667,13.309166666666668
Romania,RO,Europe,2004,2720,1717563.9166666667,12.599166666666667
Romania,RO,Europe,2005,2603,1714163.3333333333,12.167499999999999
Romania,RO,Europe,2006,2721,1710546.75,12.424166666666666
Romania,RO,Europe,2007,2430,1706252.1666666667,11.338333333333333
Romania,RO,Europe,2008,2472,1702816.9166666667,11.700000000000001
Romania,RO,Europe,2009,2586,1699240.1666666667,12.001666666666667
Romania,RO,Europe,2010,2766,1695720.75,12.503333333333332
Romania,RO,Europe,2011,2536,1690975.0833333333,11.565
Romania,RO,Europe,2012,2495,1586799.5,11.835833333333333
Romania,RO,Europe,2013,2407,1583612.0833333333,11.499166666666667
Romania,RO,Europe,2014,2209,1579352.9166666667,10.919166666666667
Romania,RO,Europe,2015,2228,1571993.9166666667,11.129166666666665
Romania,RO,Europe,2016,1953,1664490.5,11.633
Russian Federation,RU,Europe,1989,37921,11286983.333333334,33.235
Russian Federation,RU,Europe,1990,39028,11366516.666666666,33.26416666666667
Russian Federation,RU,Europe,1991,39281,11440250.0,33.03333333333333
Russian Federation,RU,Europe,1992,45923,11509908.333333334,36.45666666666667
Russian Federation,RU,Europe,1993,55846,11474400.0,43.505
Russian Federation,RU,Europe,1994,61420,11539683.333333334,47.303333333333335
Russian Federation,RU,Europe,1995,60548,11590591.666666666,45.615
Russian Federation,RU,Europe,1996,57511,11606050.0,43.85666666666666
Russian Federation,RU,Europe,1997,54746,11606933.333333334,42.34083333333333
Russian Federation,RU,Europe,1998,51518,11593508.333333334,39.56166666666667
Russian Federation,RU,Europe,1999,56974,11559816.666666666,42.51083333333333
Russian Federation,RU,Europe,2000,56619,11517141.25,42.03916666666667
Russian Federation,RU,Europe,2001,56958,11460125.75,42.05416666666667
Russian Federation,RU,Europe,2002,55024,11382575.0,40.7125
Russian Federation,RU,Europe,2003,51445,11418322.333333334,39.07583333333333
Russian Federation,RU,Europe,2004,49096,11422641.583333334,37.30083333333334
Russian Federation,RU,Europe,2005,45802,11346849.25,35.028333333333336
Russian Federation,RU,Europe,2006,42614,11279788.5,33.4425
Russian Federation,RU,Europe,2007,41149,11231580.333333334,32.24916666666667
Russian Federation,RU,Europe,2008,38211,11198829.083333334,30.566666666666666
Russian Federation,RU,Europe,2009,37408,11173786.083333334,29.400000000000002
Russian Federation,RU,Europe,2010,33356,11238832.25,26.600833333333338
Russian Federation,RU,Europe,2011,31038,11228822.833333334,24.973333333333333
Russian Federation,RU,Europe,2012,29643,11222376.833333334,23.7925
Russian Federation,RU,Europe,2013,28690,11226163.5,22.830833333333334
Russian Federation,RU,Europe,2014,26541,11226163.5,21.601666666666663
Russian Federation,RU,Europe,2015,25432,11418245.25,19.743333333333332
Saint Kitts and Nevis,SA,Americas,1990,0,3258.3333333333335,0.0
Saint Kitts and Nevis,SA,Americas,1991,0,3258.3333333333335,0.0
Saint Kitts and Nevis,SA,Americas,1992,0,3258.3333333333335,0.0
Serbia,SE,Europe,1998,1460,598250.1666666666,25.587500000000002
Serbia,SE,Europe,1999,1571,596902.5833333334,28.727500000000003
Serbia,SE,Europe,2000,1543,595761.6666666666,27.013333333333335
Serbia,SE,Europe,2001,1442,595200.8333333334,24.75
Serbia,SE,Europe,2002,1446,594842.75,24.659166666666668
Serbia,SE,Europe,2003,1378,592664.5833333334,22.605833333333333
Serbia,SE,Europe,2004,1345,590530.3333333334,21.875833333333333
Serbia,SE,Europe,2005,1437,588248.5,23.86
Serbia,SE,Europe,2006,1443,585984.25,23.839166666666667
Serbia,SE,Europe,2007,1353,584134.1666666666,21.537499999999998
Serbia,SE,Europe,2008,1289,582377.6666666666,20.2175
Serbia,SE,Europe,2009,1373,580686.6666666666,21.535833333333333
Serbia,SE,Europe,2010,1207,578739.25,19.54
Serbia,SE,Europe,2011,1256,575002.25,20.287499999999998
Serbia,SE,Europe,2012,1243,572264.5,19.544166666666666
Serbia,SE,Europe,2013,1197,569403.3333333334,18.144166666666667
Serbia,SE,Europe,2014,1134,566817.5,18.065
Serbia,SE,Europe,2015,1062,563867.1666666666,17.164166666666667
Singapore,SI,Asia,1985,324,195875.0,29.44666666666667
Singapore,SI,Asia,1986,326,198275.0,27.050833333333333
Singapore,SI,Asia,1987,301,200650.0,22.796666666666667
Singapore,SI,Asia,1988,366,199450.0,30.015833333333333
Singapore,SI,Asia,1989,394,202591.66666666666,29.50916666666667
Singapore,SI,Asia,1990,354,209316.66666666666,22.66916666666667
Singapore,SI,Asia,1991,296,213275.0,19.115
Singapore,SI,Asia,1992,277,217000.0,17.118333333333332
Singapore,SI,Asia,1993,270,221316.66666666666,19.595000000000002
Singapore,SI,Asia,1994,316,226016.66666666666,20.570833333333333
Singapore,SI,Asia,1995,364,230441.66666666666,23.563333333333333
Singapore,SI,Asia,1996,239,235258.33333333334,17.411666666666665
Singapore,SI,Asia,1997,303,240000.0,17.220833333333335
Singapore,SI,Asia,1998,328,245016.66666666666,17.94666666666667
Singapore,SI,Asia,1999,277,249758.33333333334,13.870833333333332
Singapore,SI,Asia,2000,309,253966.66666666666,13.695
Singapore,SI,Asia,2001,305,258583.33333333334,13.983333333333334
Singapore,SI,Asia,2002,321,263766.6666666667,14.365833333333333
Singapore,SI,Asia,2003,320,268850.0,14.395000000000001
Singapore,SI,Asia,2004,335,273450.0,13.956666666666665
Singapore,SI,Asia,2005,359,278533.3333333333,15.027500000000002
Singapore,SI,Asia,2006,372,284325.0,12.395833333333334
Singapore,SI,Asia,2007,328,282466.6666666667,13.813333333333333
Singapore,SI,Asia,2008,319,287408.3333333333,12.520833333333334
Singapore,SI,Asia,2009,349,294675.0,12.465000000000002
Singapore,SI,Asia,2010,296,298066.6666666667,10.769166666666665
Singapore,SI,Asia,2011,308,300075.0,9.746666666666668
Singapore,SI,Asia,2012,392,302633.3333333333,11.801666666666668
Singapore,SI,Asia,2013,357,305121.3333333333,11.489166666666668
Singapore,SI,Asia,2014,355,307447.5,10.981666666666667
Singapore,SI,Asia,2015,329,309926.25,9.1075
Slovakia,SL,Europe,1992,796,409102.3333333333,17.8525
Slovakia,SL,Europe,1993,738,411271.6666666667,16.278333333333332
Slovakia,SL,Europe,1994,691,414571.5,15.420000000000002
Slovakia,SL,Europe,1995,735,417102.6666666667,16.558333333333334
Slovakia,SL,Europe,1996,672,419369.6666666667,14.541666666666666
Slovakia,SL,Europe,1997,630,421532.4166666667,13.674999999999999
Slovakia,SL,Europe,1998,673,423425.0,13.486666666666666
Slovakia,SL,Europe,1999,692,424850.0,14.340000000000002
Slovakia,SL,Europe,2000,729,425984.4166666667,15.006666666666666
Slovakia,SL,Europe,2001,692,425021.3333333333,14.323333333333332
Slovakia,SL,Europe,2002,717,425632.0,15.980833333333335
Slovakia,SL,Europe,2003,753,426165.1666666667,14.096666666666666
Slovakia,SL,Europe,2004,676,426767.5,12.575000000000001
Slovakia,SL,Europe,2005,679,427245.5,13.780833333333334
Slovakia,SL,Europe,2006,0,427447.4166666667,0.0
Slovakia,SL,Europe,2007,0,427721.6666666667,0.0
Slovakia,SL,Europe,2008,591,428088.9166666667,11.183333333333332
Slovakia,SL,Europe,2009,601,428478.6666666667,11.590000000000002
Slovakia,SL,Europe,2010,631,428963.5,11.973333333333334
Slovakia,SL,Europe,2012,571,426410.1666666667,10.79
Slovakia,SL,Europe,2013,616,426850.75,11.9925
Slovakia,SL,Europe,2014,554,427473.8333333333,11.068333333333333
South Africa,SO,Africa,1996,143,3147804.3333333335,0.6691666666666666
South Africa,SO,Africa,1997,104,3210679.75,0.41250000000000003
South Africa,SO,Africa,1998,180,3269372.3333333335,0.6416666666666667
South Africa,SO,Africa,1999,279,3325630.0,0.9058333333333333
South Africa,SO,Africa,2000,267,3380713.25,0.7949999999999999
South Africa,SO,Africa,2001,384,3432133.25,1.0358333333333334
South Africa,SO,Africa,2002,236,3483655.6666666665,0.5816666666666667
South Africa,SO,Africa,2003,256,3534609.0833333335,0.77
South Africa,SO,Africa,2004,383,3583822.8333333335,1.0525
South Africa,SO,Africa,2005,458,3630508.9166666665,1.2741666666666667
South Africa,SO,Africa,2006,514,3673254.75,1.4933333333333334
South Africa,SO,Africa,2007,417,3714786.25,1.01
South Africa,SO,Africa,2008,441,3640048.8333333335,1.1783333333333335
South Africa,SO,Africa,2009,372,3800587.3333333335,0.8925000000000001
South Africa,SO,Africa,2010,393,3848016.6666666665,1.0908333333333333
South Africa,SO,Africa,2011,358,3900561.5833333335,0.7758333333333334
South Africa,SO,Africa,2012,487,3957021.3333333335,1.1300000000000001
South Africa,SO,Africa,2013,587,4016058.25,1.2416666666666667
South Africa,SO,Africa,2014,580,4076010.75,1.2566666666666666
South Africa,SO,Africa,2015,482,4135621.6666666665,1.0833333333333333
Spain,SP,Europe,1985,2514,2999750.0,9.5775
Spain,SP,Europe,1986,2755,3018583.3333333335,9.985833333333334
Spain,SP,Europe,1987,2804,3035475.0,10.178333333333333
Spain,SP,Europe,1988,2960,3049775.0,10.606666666666667
Spain,SP,Europe,1989,2987,3061700.0,10.540833333333333
Spain,SP,Europe,1990,2939,3071783.3333333335,10.770000000000001
Spain,SP,Europe,1991,2916,3079841.6666666665,10.153333333333332
Spain,SP,Europe,1992,2786,3083408.3333333335,9.9175
Spain,SP,Europe,1993,3037,3093508.3333333335,10.070833333333335
Spain,SP,Europe,1994,3171,3100258.3333333335,10.360000000000001
Spain,SP,Europe,1995,3157,3106275.0,10.3175
Spain,SP,Europe,1996,3320,3111766.6666666665,10.544166666666667
Spain,SP,Europe,1997,3373,3117083.3333333335,10.943333333333333
Spain,SP,Europe,1998,3261,3121575.0,10.336666666666668
Spain,SP,Europe,1999,3220,3149105.9166666665,9.923333333333334
Spain,SP,Europe,2000,3394,3193333.0,10.184166666666668
Spain,SP,Europe,2001,3189,3226125.3333333335,9.366666666666667
Spain,SP,Europe,2002,3372,3278384.25,9.636666666666667
Spain,SP,Europe,2003,3478,3328963.0,9.7075
Spain,SP,Europe,2004,3508,3379651.9166666665,9.385833333333334
Spain,SP,Europe,2005,3399,3432956.5833333335,8.971666666666666
Spain,SP,Europe,2006,3247,3484070.6666666665,8.3225
Spain,SP,Europe,2007,3264,3545610.5833333335,8.245833333333334
Spain,SP,Europe,2008,3457,3599957.0,8.209999999999999
Spain,SP,Europe,2009,3429,3624173.8333333335,8.168333333333333
Spain,SP,Europe,2010,3158,3632946.3333333335,7.286666666666666
Spain,SP,Europe,2011,3180,3636880.9166666665,7.3825
Spain,SP,Europe,2012,3539,3693238.25,8.073333333333332
Spain,SP,Europe,2013,3873,3685635.4166666665,8.443333333333333
Spain,SP,Europe,2014,3911,3681064.25,8.695833333333335
Spain,SP,Europe,2015,3604,3682210.6666666665,8.115
Sri Lanka,SR,Asia,1985,5668,1154750.0,46.56
Sri Lanka,SR,Asia,1986,5345,1175116.6666666667,44.15
Sri Lanka,SR,Asia,1996,4898,1387868.9166666667,32.975833333333334
Sri Lanka,SR,Asia,1997,5887,1397950.75,39.34166666666666
Sri Lanka,SR,Asia,1998,5518,1408140.9166666667,37.59583333333333
Sri Lanka,SR,Asia,1999,5619,1418357.25,37.10333333333333
Sri Lanka,SR,Asia,2000,5252,1428361.8333333333,35.6075
Sri Lanka,SR,Asia,2001,4590,1438913.4166666667,29.838333333333335
Sri Lanka,SR,Asia,2002,4382,1449662.9166666667,28.284166666666668
Sri Lanka,SR,Asia,2003,4467,1460383.0,29.395833333333332
Sri Lanka,SR,Asia,2006,4015,1490963.1666666667,27.394166666666667
Suriname,SU,Americas,1985,80,26891.666666666668,39.236666666666665
Suriname,SU,Americas,1986,42,27191.166666666668,17.665833333333335
Suriname,SU,Americas,1987,52,27667.75,20.974999999999998
Suriname,SU,Americas,1988,49,28300.916666666668,17.476666666666667
Suriname,SU,Americas,1989,53,28976.916666666668,17.676666666666666
Suriname,SU,Americas,1990,26,29058.333333333332,17.840833333333332
Suriname,SU,Americas,1991,57,30256.583333333332,17.955000000000002
Suriname,SU,Americas,1992,48,30849.5,11.496666666666668
Suriname,SU,Americas,1995,55,32451.166666666668,15.21
Suriname,SU,Americas,1996,21,32983.75,7.0225
Suriname,SU,Americas,1997,32,33484.5,9.640833333333333
Suriname,SU,Americas,1998,29,33967.166666666664,8.495833333333334
Suriname,SU,Americas,1999,49,34441.916666666664,18.058333333333334
Suriname,SU,Americas,2000,52,34916.75,10.660833333333333
Suriname,SU,Americas,2001,72,35376.25,18.174166666666668
Suriname,SU,Americas,2002,69,35848.0,17.8525
Suriname,SU,Americas,2003,77,36328.833333333336,20.5
Suriname,SU,Americas,2004,67,36809.75,16.841666666666665
Suriname,SU,Americas,2005,72,37287.083333333336,17.5975
Suriname,SU,Americas,2006,112,37774.416666666664,24.855
Suriname,SU,Americas,2007,119,38257.166666666664,29.67833333333333
Suriname,SU,Americas,2008,147,38732.416666666664,34.735
Suriname,SU,Americas,2009,131,39204.0,30.809166666666666
Suriname,SU,Americas,2010,136,39671.0,35.44166666666667
Suriname,SU,Americas,2011,127,40126.75,29.4425
Suriname,SU,Americas,2012,133,40580.333333333336,37.8425
Suriname,SU,Americas,2013,131,41029.916666666664,23.900000000000002
Suriname,SU,Americas,2014,128,41475.083333333336,29.778333333333336
Sweden,SW,Europe,1987,1541,659083.3333333334,19.2425
Sweden,SW,Europe,1988,1590,660908.3333333334,19.305833333333332
Sweden,SW,Europe,1989,1579,663733.3333333334,19.861666666666668
Sweden,SW,Europe,1990,1471,667141.6666666666,18.504166666666666
Sweden,SW,Europe,1991,1483,670091.6666666666,18.128333333333334
Sweden,SW,Europe,1992,1355,672766.6666666666,16.731666666666666
Sweden,SW,Europe,1993,1373,676041.6666666666,16.7475
Sweden,SW,Europe,1994,1324,681175.0,16.3075
Sweden,SW,Europe,1995,1348,686083.3333333334,15.976666666666667
